domaine,section,url,sentence,caracter_count,length_class
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Ñaari at ci ginnaaw, la kii di Usmaan Sonko sos pàrteem, tudde ko PASTEF (ci nasaraan Patriotes du Sénégal pour le travail, l’éthique et la fraternité). Ci atum 2017 la sos itam Atlas, di ci liggéeyal boppam.",208,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/,"Ni ko ay moroomam defe, Isaa Sàll wone na laabiir ñeel Xalifa Sàll mi ñu nëbb jant beek Kariim Wàdd, di ñaari wutaakon yi ñu seppi ci wote palug njiitu réew mi. Ndaxte, moom Isaa Sàll nee na, nguur gi dafa kootook yoon ngir xañ ñaar ñii seen àq ak seen yelleef.",261,250->300
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/#respond,"Ni ko ay moroomam defe, Isaa Sàll wone na laabiir ñeel Xalifa Sàll mi ñu nëbb jant beek Kariim Wàdd, di ñaari wutaakon yi ñu seppi ci wote palug njiitu réew mi. Ndaxte, moom Isaa Sàll nee na, nguur gi dafa kootook yoon ngir xañ ñaar ñii seen àq ak seen yelleef.",261,250->300
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,Waaye kenn du ni Maki defu fi dara.,35,0->50
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,Waaye kenn du ni Maki defu fi dara.,35,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,"Wolof nee na, upp baax na ci laax bu tàng. Moo tax, jamono jii, réew mépp a ànd doon benn ngir xeex jàngoroy Covid-19. Muy kujje gi, kilifa diine yeek yu aada yi, ñépp a ràngu ci ginnaaw nguur gi ngir jàppale ko ci xeex bi. Kurél yu bare tamit, rawati-na way-moomeel yi ñoo ngi bey seen wàll ci waar wi. ARTP booloo na ak waa Orange, Free ak Expresso ngir ñaax askan wi ci matuwaay yi nit ñi war jël ngir moytu Covid-19.",420,400->450
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,"Wolof nee na, upp baax na ci laax bu tàng. Moo tax, jamono jii, réew mépp a ànd doon benn ngir xeex jàngoroy Covid-19. Muy kujje gi, kilifa diine yeek yu aada yi, ñépp a ràngu ci ginnaaw nguur gi ngir jàppale ko ci xeex bi. Kurél yu bare tamit, rawati-na way-moomeel yi ñoo ngi bey seen wàll ci waar wi. ARTP booloo na ak waa Orange, Free ak Expresso ngir ñaax askan wi ci matuwaay yi nit ñi war jël ngir moytu Covid-19.",420,400->450
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,Basile Boli. ],14,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,Basile Boli. ],14,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/,"Tey-si-tey, nag, wax ji lii rekk la : nu nuy def ba jële fi mbas mile. Mbas waay ! Sunu réewi Afrig yi su ñu bennoowul xàll seen yoonu bopp, gisuma leen Mbaaw !",160,150->200
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"Nun mag ñi war nañoo góor-góorlu ba teg xale yi ci yoon wu jub. Jàngal leen seen kàllaama, nàmpaatal leen ngir ñu xam seen cosaan. Loolu dina tax kenn du soppeeku ba topp tubaab yi ci seen melokaan.",198,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/,– Ban ak ban ?,14,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/#respond,– Ban ak ban ?,14,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/#respond,"Tey-si-tey, nag, wax ji lii rekk la : nu nuy def ba jële fi mbas mile. Mbas waay ! Sunu réewi Afrig yi su ñu bennoowul xàll seen yoonu bopp, gisuma leen Mbaaw !",160,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Fi mu ne nii daal, xel yi ñaaw nañu ba kenn xamatul looy def. Bu kenn ñakkatul doomam, ndax kon dinañu mën a jële feebar yu bari yi ci sunu réew mi, ak sax ci Afrig gépp ? Bu nu bàyyee ku ñëw rekk ñakkal nu sunuy doom, mbaa kon dunu dimbali ñiy jéem a faagaagal nit ñu ñuul ñi ci kow suuf ?",290,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Fi mu ne nii daal, xel yi ñaaw nañu ba kenn xamatul looy def. Bu kenn ñakkatul doomam, ndax kon dinañu mën a jële feebar yu bari yi ci sunu réew mi, ak sax ci Afrig gépp ? Bu nu bàyyee ku ñëw rekk ñakkal nu sunuy doom, mbaa kon dunu dimbali ñiy jéem a faagaagal nit ñu ñuul ñi ci kow suuf ?",290,250->300
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/,Jaafara Sadiixu Fofana,22,0->50
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/#respond,Jaafara Sadiixu Fofana,22,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/01/03/dige-geej-kilibu-seex-aliyu-ndaw-tekki-mbaa-lab/,www.osad.sn.com,15,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,"Ci beneen boor, jàngoroy Covid-19 dafa am dayo, 1, 2 ba 3. Te, bees sukkandikoo ci gëstuy Porfesoor Raoult, ci dayo 1 ak 2 rekk lees mën a jëfandikoo niwaakin bi. Ci gàttal, mëneesul a fegoo niwaakin bi ; te yit aji-tawat bu ci àgg dayo bu mujj bi ba ñu sampal la noyyikaay, niwaakin bi du ci mënati dara.",305,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,"Ci beneen boor, jàngoroy Covid-19 dafa am dayo, 1, 2 ba 3. Te, bees sukkandikoo ci gëstuy Porfesoor Raoult, ci dayo 1 ak 2 rekk lees mën a jëfandikoo niwaakin bi. Ci gàttal, mëneesul a fegoo niwaakin bi ; te yit aji-tawat bu ci àgg dayo bu mujj bi ba ñu sampal la noyyikaay, niwaakin bi du ci mënati dara.",305,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Léegi, PASTEF bett na ñépp jàll parenaas yi, njiitam wër na réew miy xamle yéeneem, muy soppi nekkinu askan wi, rawatina ñi gën a néew-doole.",141,100->150
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Léegi, PASTEF bett na ñépp jàll parenaas yi, njiitam wër na réew miy xamle yéeneem, muy soppi nekkinu askan wi, rawatina ñi gën a néew-doole.",141,100->150
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/,Paap Aali Jàllo,15,0->50
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/#respond,Paap Aali Jàllo,15,0->50
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"2012–2019 : juróom ñaari at yi mu toog ci jal bi, yeggali na liggéey yu bari yu Ablaay Wàdd sumboon. Xanaa rekk ni mu leen yàkkamtee sottal ngir am lu mu bàkkoo ci kàmpaañ bi ñuy waajal, moo xaw a teey xel. Moom mi ñu naan ku ànd ak sagoom la, xéy-na bu teeylu woon tuuti, doon na woyofal njëgu TER bi ak bu ótórut beek peyaas bi. Mbirum njëg li, lu am soloo, ndax xaw naa tiital ñi seen xam-xam màcc ci koom-koom. Nee ñu xaalis bu dul jeex la Maki leb bitim-réew dugal ko ci TER beek yeneen yi muy jébbal askan wi fan yii. Ci loolu sax la waa Bennoo Bokk Yaakaar di sukkandiku naan Senegaal tegu na, ni oto rawante yu gaaw yooyu, ci yoonu yokkute, yànj ba dee, di def fiiw ! fiiw ! rekk.",688,650->700
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"2012–2019 : juróom ñaari at yi mu toog ci jal bi, yeggali na liggéey yu bari yu Ablaay Wàdd sumboon. Xanaa rekk ni mu leen yàkkamtee sottal ngir am lu mu bàkkoo ci kàmpaañ bi ñuy waajal, moo xaw a teey xel. Moom mi ñu naan ku ànd ak sagoom la, xéy-na bu teeylu woon tuuti, doon na woyofal njëgu TER bi ak bu ótórut beek peyaas bi. Mbirum njëg li, lu am soloo, ndax xaw naa tiital ñi seen xam-xam màcc ci koom-koom. Nee ñu xaalis bu dul jeex la Maki leb bitim-réew dugal ko ci TER beek yeneen yi muy jébbal askan wi fan yii. Ci loolu sax la waa Bennoo Bokk Yaakaar di sukkandiku naan Senegaal tegu na, ni oto rawante yu gaaw yooyu, ci yoonu yokkute, yànj ba dee, di def fiiw ! fiiw ! rekk.",688,650->700
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,Siin a ngi wallsi Senegaal,26,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,Siin a ngi wallsi Senegaal,26,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,"Laata ñu koy teg ci boppu OM, Paap Juuf jotoon naa nekk manatsëeru tàggat-yaram ci diirub benn at. Ci atum 2005 lañ ko tabb njiitalu ‘’Olympique de Marseille’’. Mu dib jaloore ju réy ndaxte OM bokk na ci ekibi futbalu Ërob yi gën a siiw te gën a mag.",250,200->250
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,"Laata ñu koy teg ci boppu OM, Paap Juuf jotoon naa nekk manatsëeru tàggat-yaram ci diirub benn at. Ci atum 2005 lañ ko tabb njiitalu ‘’Olympique de Marseille’’. Mu dib jaloore ju réy ndaxte OM bokk na ci ekibi futbalu Ërob yi gën a siiw te gën a mag.",250,200->250
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"Nun doomi Senegaal yi, dinanuy ànd dem ci daayira, dem julli jàkka waaye li nuy dimbalante ci sunu biir bariwul te bokk na ci li nu tax a des ginnaaw. Nit dina tollu diggante, ñòw ci biir mbooloo mu takku te fa mu tollu moom rekk a koy xam. Te dina rus a laaj, te ña mu fekki, bu ñu amul xelu jox ko walla dimbali ko, noonu lay jògee ca jataay ba, dellook aajo bu fajuwul.",372,350->400
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/,"– Pàcc bu jëkk bi, fagaru lay doon. Maanaam, keroog bañ nee mbas dikkal na réewum Siin, keroog laa doon jël samay matuwaay, tëj digi réew mi. Ci laa doon dakkal dem beek dikk bi ba mu des gaal yiy yóbbu ak a indi dund ak yu ni mel. Bu loolu féetee boor nag , ma waxtaan ak waa réew mépp : fajkat yi ak waa-kër doktoor, liggéeykat yi, sàndikaa yi, kilifa diine yi, kilifa aada yi, way-moomeel yi, ndaw ñi, jigéen ñi, añs. Bu ma defoon loolu ba noppi, dama doon jublu ci ñaareelu pàcc bi, te mooy jàngat mbir mi , càmbar ko bu baax ci ndimbalug boroom xam-xam yi seen xel màcc ci lépp lu ñeel mbas mi : wér-gi-yaram, paj mi, koom-koom, nekkinu askan wi, aada ak cosaan, añs. Bu ko defee, dinaa doon xam naka laay doxale. Yaakaar naa ne, bun defoon loolu, tey, guural geek gaw gi ak lépp lu ci aju ciy dogal ak i tere du ko woon jar. Boo jiite e am réew, danga war a natt fu sa doole tollu ngir nga xam noo war a doxale. Ndege, fagaroo gën faju.",942,900->950
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/#respond,"– Pàcc bu jëkk bi, fagaru lay doon. Maanaam, keroog bañ nee mbas dikkal na réewum Siin, keroog laa doon jël samay matuwaay, tëj digi réew mi. Ci laa doon dakkal dem beek dikk bi ba mu des gaal yiy yóbbu ak a indi dund ak yu ni mel. Bu loolu féetee boor nag , ma waxtaan ak waa réew mépp : fajkat yi ak waa-kër doktoor, liggéeykat yi, sàndikaa yi, kilifa diine yi, kilifa aada yi, way-moomeel yi, ndaw ñi, jigéen ñi, añs. Bu ma defoon loolu ba noppi, dama doon jublu ci ñaareelu pàcc bi, te mooy jàngat mbir mi , càmbar ko bu baax ci ndimbalug boroom xam-xam yi seen xel màcc ci lépp lu ñeel mbas mi : wér-gi-yaram, paj mi, koom-koom, nekkinu askan wi, aada ak cosaan, añs. Bu ko defee, dinaa doon xam naka laay doxale. Yaakaar naa ne, bun defoon loolu, tey, guural geek gaw gi ak lépp lu ci aju ciy dogal ak i tere du ko woon jar. Boo jiite e am réew, danga war a natt fu sa doole tollu ngir nga xam noo war a doxale. Ndege, fagaroo gën faju.",942,900->950
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Laaj yu am solo yooyu ñoo sampu tey te doomi Afrig yi, ak seen i njiit ñoo war a mànkoo joxe ci tontu lu leer, tey doon li gën ci xaley Afrig yi ak ëllëgu Afrig ci boppam.",171,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Laaj yu am solo yooyu ñoo sampu tey te doomi Afrig yi, ak seen i njiit ñoo war a mànkoo joxe ci tontu lu leer, tey doon li gën ci xaley Afrig yi ak ëllëgu Afrig ci boppam.",171,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/01/03/dige-geej-kilibu-seex-aliyu-ndaw-tekki-mbaa-lab/,Walla : 00 221 77 646 50 18,27,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,"Warees na xam tamit ne, niwaakin bi walla « hydroxychloriquine » bi dafay sabab yenn xeeti jafe-jafe ñeel ndigg ak yeneen xeeti cër.",132,100->150
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,"Warees na xam tamit ne, niwaakin bi walla « hydroxychloriquine » bi dafay sabab yenn xeeti jafe-jafe ñeel ndigg ak yeneen xeeti cër.",132,100->150
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Waaye am ñu seen xel teey ci digganteem ak Ablaay Wàdd mi mu mel ni ku mu jébbal boppam. Bi ‘’Góor-gi’’ jógee bitim-réew, Sonko daa dakkal lépp li mu doon def, dem seeti ko. Gisewaat nañu otel ‘’Terou bi’’ (Teeru bi lees war a bind). Ñoom ñaar rekk a xam lan lañu waxante. Du ñàkk Wàdd yedd ko, ni ko maam waree def ak sëtam. Amaana tamit Sonko dig ko ne bés bu toogee ci jal bi, Karim Wàdd ak Xalifa Sàll lay njëkk a génne kaso.",429,400->450
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Waaye am ñu seen xel teey ci digganteem ak Ablaay Wàdd mi mu mel ni ku mu jébbal boppam. Bi ‘’Góor-gi’’ jógee bitim-réew, Sonko daa dakkal lépp li mu doon def, dem seeti ko. Gisewaat nañu otel ‘’Terou bi’’ (Teeru bi lees war a bind). Ñoom ñaar rekk a xam lan lañu waxante. Du ñàkk Wàdd yedd ko, ni ko maam waree def ak sëtam. Amaana tamit Sonko dig ko ne bés bu toogee ci jal bi, Karim Wàdd ak Xalifa Sàll lay njëkk a génne kaso.",429,400->450
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"Amaana koomu réew mi am tan waaye mel na ni yëf yi dañoo féete boor. Leneen lu ñépp di teg seen bët, moo di ne mbokki Maki Sàll yeek ñi koy jàppale, waxuñu dara, seen ceeb a ngi niin. Waaw, ndax mënees na tudde lii yokkute dëggëntaan ? Noo yey laaj loolu ndax muy loppitaan yi di lekool yi, benn doxu ci : ku sa loxo jotul sa ginnaaw — te ñooñoo ëpp ci Senegaal — soo feebaree doo faju te sam njàng du sori.",407,400->450
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"Amaana koomu réew mi am tan waaye mel na ni yëf yi dañoo féete boor. Leneen lu ñépp di teg seen bët, moo di ne mbokki Maki Sàll yeek ñi koy jàppale, waxuñu dara, seen ceeb a ngi niin. Waaw, ndax mënees na tudde lii yokkute dëggëntaan ? Noo yey laaj loolu ndax muy loppitaan yi di lekool yi, benn doxu ci : ku sa loxo jotul sa ginnaaw — te ñooñoo ëpp ci Senegaal — soo feebaree doo faju te sam njàng du sori.",407,400->450
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,"Réewum Siin mi jëkk a ame mbas mi fas naa yéene jàppale nguuru Senegaal ci xeex bi. Ci noonu, àmbasaadu Siin ci Senegaal rotal nay xibaar yu bare ñeel ndimbal loolu :",166,150->200
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,"Réewum Siin mi jëkk a ame mbas mi fas naa yéene jàppale nguuru Senegaal ci xeex bi. Ci noonu, àmbasaadu Siin ci Senegaal rotal nay xibaar yu bare ñeel ndimbal loolu :",166,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,"Doonte ne ‘’Olympique de Marseille’’ jëlul kub ci njiiteefam, ñépp a mànkoo ne, raaya bi OM amoon ci atum 2010, liggéeyam a ko waral. Te, booba, OM toogoon na lu tollu ci 17i at yoo xam ne, jëlul raw-gàddug Farãs.",213,200->250
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,"Doonte ne ‘’Olympique de Marseille’’ jëlul kub ci njiiteefam, ñépp a mànkoo ne, raaya bi OM amoon ci atum 2010, liggéeyam a ko waral. Te, booba, OM toogoon na lu tollu ci 17i at yoo xam ne, jëlul raw-gàddug Farãs.",213,200->250
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"Loolu dafay tax nit di gaaw a suux te du ca génn. Bu yàggee, kër ga mu luye sax dootu ko mën a fay. Boo dee ku am jom, dinga génn kër googu, bu booba mbedd mee lay for walla nga dem bay fanaan ci sa biir oto. Am na ku mu fi daloon, dafa mujj faatu ci sedd bi.",259,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/,– Ndax am na lu PASTEF jot a def ci xeexu mbas mi ?,51,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/#respond,– Ndax am na lu PASTEF jot a def ci xeexu mbas mi ?,51,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Ñakk sa doom, mbaa bañ koo ñakk ?",33,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Ñakk sa doom, mbaa bañ koo ñakk ?",33,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,PAJ : Loo xam ci coowal ñakk biñ wax ne Afrig lañ ko bëgg a natte ?,67,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,PAJ : Loo xam ci coowal ñakk biñ wax ne Afrig lañ ko bëgg a natte ?,67,50->100
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Ak lu mën a xew ginnaaw-ëllëg, kenn ci réew mi dootul fàtte doomu Maam Xadi Ngom ji. Te su taxawee fi mu taxaw, ànd ak fulla ci li muy def te ñeme lu metti, feek juróomi at rekk mën naa am ndam lu réy. Ndax bu boobaa dina sàmm kàddoom, xam ne dige bor la ? Mbaa du dafa nar a def ni gaa ñi ko fi jiitu yépp, duut baadoolo yi ba noppi di leen mbëllee ?",351,350->400
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Ak lu mën a xew ginnaaw-ëllëg, kenn ci réew mi dootul fàtte doomu Maam Xadi Ngom ji. Te su taxawee fi mu taxaw, ànd ak fulla ci li muy def te ñeme lu metti, feek juróomi at rekk mën naa am ndam lu réy. Ndax bu boobaa dina sàmm kàddoom, xam ne dige bor la ? Mbaa du dafa nar a def ni gaa ñi ko fi jiitu yépp, duut baadoolo yi ba noppi di leen mbëllee ?",351,350->400
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"Fi mu ne nii, Usmaan Sónko, Idirisaa Sekk, Isaa Sàll ak Madike Ñaŋ a ngi koy waaj a song. Xam ni mbir miy mujje jafe na. Li ñu war a fàttaliku rekk moo di ne Maki Sàll du neex a déjjati. Laata ñuy agsi fii tey, tas na ñaari pàrti yi fi ëppoon doole, PS ak PDS. Leneen yitteelu ko lu dul amaat beneen màndaa bu juróomi at. Loolu rekk a tax muy wër réew miy jébbale ay pom, ay saxaar ak i jàkka. Gone yaa ngi koy kókkali sax ci Facebook, naan alkaati Ndakaaru yi tey ku ñu gis ngay dawal oto bu bees ñu laaj la ndax Maki « inaugurer » na ko, soo leen nee déedéet ñu ni la taxaweel wet, mu ngi ci yoon wiy ñëw ! Am na yit ñu koy méngaleek Maxuréeja Géy mi doon yaakaar « màndaa » moom tamit ba taxoon koy leb xaalis bu bare di ndaataatallax. Wànte ci filmu Usmaan Sémbéen bi, Maxuréeja rekk la àddinaam di mujjee yàqu-yaxeet. « Màndaawu » 2019 bii moom, du ñàkk réewum lëmm la nar a salfaañe. Mel na ni Maki Sàll a ngi tayle ëllëgu goney Senegaal ngir rekk ga1ddu ndam li bésub 24 féewaryee bii ñuy séentu…",1003,1000->1050
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"Fi mu ne nii, Usmaan Sónko, Idirisaa Sekk, Isaa Sàll ak Madike Ñaŋ a ngi koy waaj a song. Xam ni mbir miy mujje jafe na. Li ñu war a fàttaliku rekk moo di ne Maki Sàll du neex a déjjati. Laata ñuy agsi fii tey, tas na ñaari pàrti yi fi ëppoon doole, PS ak PDS. Leneen yitteelu ko lu dul amaat beneen màndaa bu juróomi at. Loolu rekk a tax muy wër réew miy jébbale ay pom, ay saxaar ak i jàkka. Gone yaa ngi koy kókkali sax ci Facebook, naan alkaati Ndakaaru yi tey ku ñu gis ngay dawal oto bu bees ñu laaj la ndax Maki « inaugurer » na ko, soo leen nee déedéet ñu ni la taxaweel wet, mu ngi ci yoon wiy ñëw ! Am na yit ñu koy méngaleek Maxuréeja Géy mi doon yaakaar « màndaa » moom tamit ba taxoon koy leb xaalis bu bare di ndaataatallax. Wànte ci filmu Usmaan Sémbéen bi, Maxuréeja rekk la àddinaam di mujjee yàqu-yaxeet. « Màndaawu » 2019 bii moom, du ñàkk réewum lëmm la nar a salfaañe. Mel na ni Maki Sàll a ngi tayle ëllëgu goney Senegaal ngir rekk ga1ddu ndam li bésub 24 féewaryee bii ñuy séentu…",1003,1000->1050
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,– dinañ may réew mi ay jumtukaayi faj ci nim gën a gaawe ;,58,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,– dinañ may réew mi ay jumtukaayi faj ci nim gën a gaawe ;,58,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,"Bi muy nekk ndawal futbalkat, Paap Juuf liggéey naak futbalkat yu ràññeeku. Joseph-Antoine Bell (góolu Kamerun ba woon) ak Basile Boli (futbalkatu Farãs ba woon, cosaanoo Koddiwaar) la jëkk a teewal. Gannaaw bi, sosoon na sosete Mondial Promotion ci atum 1989, teewal futbalkat yu bare yu ci mel ni : Marcel Desailly, Didier Drogba, Bernard Lama, William Gallas, Rigobert Song, Pirès, Coupet, Francois-Omam-Biyik, Laurent Blanc, Samir Nasri…",441,400->450
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,"Bi muy nekk ndawal futbalkat, Paap Juuf liggéey naak futbalkat yu ràññeeku. Joseph-Antoine Bell (góolu Kamerun ba woon) ak Basile Boli (futbalkatu Farãs ba woon, cosaanoo Koddiwaar) la jëkk a teewal. Gannaaw bi, sosoon na sosete Mondial Promotion ci atum 1989, teewal futbalkat yu bare yu ci mel ni : Marcel Desailly, Didier Drogba, Bernard Lama, William Gallas, Rigobert Song, Pirès, Coupet, Francois-Omam-Biyik, Laurent Blanc, Samir Nasri…",441,400->450
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"Li may jëkk a digale, mooy na nit kiy duggante ak mbokki senegaleem yi, saa yu ñu wootee mu jiitu fa, te ci daayira yi lañuy gën a faral di daje. Su ma nee daayira, nag, seetuma ci tarixaa bi mba beneen, daayira yépp laa yemale. Nekk ak say mbokk am na solo ndax bu saafarawul lépp tamit, mën naa saafara lu bari.",313,300->350
